pedido_id,route_id,stop_id,station_code,fecha,hora_salida_utc,tipo_parada,lat,lng,zone_id,distancia_deposito_km,num_paquetes,volumen_total_m3,volumen_promedio_m3,tiempo_servicio_seg,tiene_ventana_horaria,duracion_ventana_min,secuencia_real,capacidad_vehiculo_m3,retrasado_estimado
AMZ-10805,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,JK,DBO1,2018-08-03,11:34:39,Dropoff,42.417324,-71.056081,C-4.2C,2.552,2,0.0281,0.014,61.0,0,0.0,13,3.3131,0
AMZ-10806,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,JM,DBO1,2018-08-03,11:34:39,Dropoff,42.412997,-71.053536,C-4.3C,2.077,1,0.006,0.006,37.0,0,0.0,10,3.3131,0
AMZ-10807,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,JO,DBO1,2018-08-03,11:34:39,Dropoff,42.407782,-71.063675,C-4.1A,1.633,1,0.0057,0.0057,83.0,0,0.0,119,3.3131,0
AMZ-10808,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,JQ,DBO1,2018-08-03,11:34:39,Dropoff,42.418241,-71.062437,C-4.2B,2.713,2,0.0463,0.0232,121.0,0,0.0,63,3.3131,0
AMZ-10809,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,JS,DBO1,2018-08-03,11:34:39,Dropoff,42.412436,-71.061852,C-4.2A,2.074,2,0.0283,0.0141,54.5,0,0.0,111,3.3131,0
AMZ-10810,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,KC,DBO1,2018-08-03,11:34:39,Dropoff,42.419514,-71.064591,C-4.2B,2.892,1,0.0043,0.0043,27.0,0,0.0,59,3.3131,0
AMZ-10811,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,KE,DBO1,2018-08-03,11:34:39,Dropoff,42.414907,-71.070264,C-5.2A,2.583,1,0.0054,0.0054,34.0,0,0.0,140,3.3131,0
AMZ-10812,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,KF,DBO1,2018-08-03,11:34:39,Dropoff,42.41002,-71.058726,C-4.1A,1.759,2,0.0939,0.0469,38.0,0,0.0,134,3.3131,0
AMZ-10813,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,KG,DBO1,2018-08-03,11:34:39,Dropoff,42.418672,-71.063037,C-4.2B,2.771,1,0.0034,0.0034,29.0,0,0.0,62,3.3131,0
AMZ-10814,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,KJ,DBO1,2018-08-03,11:34:39,Dropoff,42.417945,-71.054848,C-4.1C,2.622,2,0.0488,0.0244,91.0,0,0.0,34,3.3131,0
AMZ-10815,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,KM,DBO1,2018-08-03,11:34:39,Dropoff,42.408587,-71.061079,C-4.1A,1.644,3,0.024,0.008,35.7,0,0.0,124,3.3131,0
AMZ-10816,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,KO,DBO1,2018-08-03,11:34:39,Dropoff,42.411658,-71.064926,C-4.2A,2.07,2,0.013,0.0065,61.0,0,0.0,97,3.3131,0
AMZ-10817,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,KX,DBO1,2018-08-03,11:34:39,Dropoff,42.420499,-71.052523,C-4.1C,2.916,1,0.002,0.002,34.0,0,0.0,41,3.3131,0
AMZ-10818,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,LB,DBO1,2018-08-03,11:34:39,Dropoff,42.414725,-71.061232,C-4.3A,2.31,1,0.0226,0.0226,64.0,0,0.0,85,3.3131,0
AMZ-10819,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,LD,DBO1,2018-08-03,11:34:39,Dropoff,42.419809,-71.063338,C-4.2B,2.899,1,0.0309,0.0309,77.0,0,0.0,58,3.3131,0
AMZ-10820,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,LI,DBO1,2018-08-03,11:34:39,Dropoff,42.414019,-71.054978,C-4.3C,2.185,3,0.0213,0.0071,35.0,0,0.0,9,3.3131,0
AMZ-10821,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,LM,DBO1,2018-08-03,11:34:39,Dropoff,42.411535,-71.062472,C-4.2A,1.991,1,0.0003,0.0003,52.0,0,0.0,102,3.3131,0
AMZ-10822,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,LO,DBO1,2018-08-03,11:34:39,Dropoff,42.419342,-71.06169,C-4.2B,2.822,2,0.0879,0.044,38.5,0,0.0,55,3.3131,0
AMZ-10823,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,LP,DBO1,2018-08-03,11:34:39,Dropoff,42.40938,-71.065746,C-5.1A,1.867,12,0.0711,0.0059,114.2,1,480.0,115,3.3131,0
AMZ-10824,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,LS,DBO1,2018-08-03,11:34:39,Dropoff,42.415296,-71.068151,C-5.2A,2.546,1,0.0041,0.0041,24.0,0,0.0,141,3.3131,0
AMZ-10825,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,LU,DBO1,2018-08-03,11:34:39,Dropoff,42.419586,-71.06585,C-4.2B,2.928,1,0.0104,0.0104,23.0,0,0.0,60,3.3131,0
AMZ-10826,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,LX,DBO1,2018-08-03,11:34:39,Dropoff,42.416065,-71.066036,C-5.2A,2.561,1,0.0055,0.0055,70.0,0,0.0,145,3.3131,0
AMZ-10827,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,MB,DBO1,2018-08-03,11:34:39,Dropoff,42.415975,-71.056627,C-4.2C,2.403,1,0.0057,0.0057,56.0,0,0.0,15,3.3131,0
AMZ-10828,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,MD,DBO1,2018-08-03,11:34:39,Dropoff,42.41435,-71.06671,C-4.3A,2.403,1,0.0018,0.0018,37.0,0,0.0,79,3.3131,0
AMZ-10829,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,MI,DBO1,2018-08-03,11:34:39,Dropoff,42.413599,-71.067129,C-4.3A,2.339,2,0.0399,0.0199,19.0,0,0.0,91,3.3131,0
AMZ-10830,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,NG,DBO1,2018-08-03,11:34:39,Dropoff,42.413119,-71.057147,C-4.2A,2.088,1,0.0044,0.0044,30.0,0,0.0,108,3.3131,0
AMZ-10831,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,NI,DBO1,2018-08-03,11:34:39,Dropoff,42.416433,-71.051681,C-4.3C,2.473,3,0.004,0.0013,71.3,0,0.0,7,3.3131,0
AMZ-10832,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,NJ,DBO1,2018-08-03,11:34:39,Dropoff,42.417572,-71.066381,C-4.3B,2.728,1,0.0133,0.0133,42.0,0,0.0,75,3.3131,0
AMZ-10833,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,NO,DBO1,2018-08-03,11:34:39,Dropoff,42.416648,-71.052464,C-4.1C,2.49,2,0.0062,0.0031,121.5,1,480.0,29,3.3131,0
AMZ-10834,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,NQ,DBO1,2018-08-03,11:34:39,Dropoff,42.411584,-71.058027,C-4.3C,1.924,1,0.0368,0.0368,22.0,0,0.0,110,3.3131,0
AMZ-10835,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,NR,DBO1,2018-08-03,11:34:39,Dropoff,42.415522,-71.067704,C-5.2A,2.554,2,0.0756,0.0378,42.0,0,0.0,142,3.3131,0
AMZ-10836,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,NS,DBO1,2018-08-03,11:34:39,Dropoff,42.420019,-71.052692,C-4.1C,2.861,2,0.0139,0.0069,32.5,0,0.0,42,3.3131,0
AMZ-10837,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,NU,DBO1,2018-08-03,11:34:39,Dropoff,42.415517,-71.057204,C-4.2C,2.355,1,0.0034,0.0034,25.0,0,0.0,16,3.3131,0
AMZ-10838,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,OI,DBO1,2018-08-03,11:34:39,Dropoff,42.42069,-71.057002,C-4.1B,2.929,3,0.0316,0.0105,122.7,1,420.0,49,3.3131,0
AMZ-10839,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,OU,DBO1,2018-08-03,11:34:39,Dropoff,42.412435,-71.065264,C-4.2A,2.161,2,0.029,0.0145,36.5,0,0.0,95,3.3131,0
AMZ-10840,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,OX,DBO1,2018-08-03,11:34:39,Dropoff,42.40924,-71.057438,C-4.1A,1.66,1,0.0034,0.0034,31.0,0,0.0,131,3.3131,0
AMZ-10841,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,PA,DBO1,2018-08-03,11:34:39,Dropoff,42.415121,-71.067185,C-5.2A,2.497,3,0.0177,0.0059,30.3,0,0.0,138,3.3131,0
AMZ-10842,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,PC,DBO1,2018-08-03,11:34:39,Dropoff,42.41651,-71.050153,C-4.3C,2.501,2,0.0026,0.0013,62.5,0,0.0,6,3.3131,0
AMZ-10843,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,PK,DBO1,2018-08-03,11:34:39,Dropoff,42.4092,-71.061935,C-4.1A,1.73,1,0.0542,0.0542,31.0,0,0.0,126,3.3131,0
AMZ-10844,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,PL,DBO1,2018-08-03,11:34:39,Dropoff,42.416517,-71.057677,C-4.2C,2.468,1,0.0027,0.0027,192.0,0,0.0,11,3.3131,0
AMZ-10845,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,PO,DBO1,2018-08-03,11:34:39,Dropoff,42.417621,-71.052048,C-4.1C,2.601,1,0.0368,0.0368,39.0,0,0.0,30,3.3131,0
AMZ-10846,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,PT,DBO1,2018-08-03,11:34:39,Dropoff,42.412027,-71.062835,C-4.2A,2.052,3,0.0272,0.0091,111.3,1,420.0,112,3.3131,0
AMZ-10847,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,PV,DBO1,2018-08-03,11:34:39,Dropoff,42.409014,-71.064428,C-4.1A,1.783,3,0.0398,0.0133,87.3,0,0.0,116,3.3131,0
AMZ-10848,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,PZ,DBO1,2018-08-03,11:34:39,Dropoff,42.420044,-71.054597,C-4.1C,2.855,1,0.0133,0.0133,92.0,1,480.0,37,3.3131,0
AMZ-10849,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,QG,DBO1,2018-08-03,11:34:39,Dropoff,42.41934,-71.059086,C-4.1B,2.791,1,0.0133,0.0133,26.0,0,0.0,45,3.3131,0
AMZ-10850,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,QK,DBO1,2018-08-03,11:34:39,Dropoff,42.408953,-71.058996,C-4.1A,1.645,2,0.0192,0.0096,37.0,0,0.0,129,3.3131,0
AMZ-10851,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,QP,DBO1,2018-08-03,11:34:39,Dropoff,42.407178,-71.063919,C-4.1A,1.581,1,0.0063,0.0063,63.0,0,0.0,117,3.3131,0
AMZ-10852,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,QR,DBO1,2018-08-03,11:34:39,Dropoff,42.415748,-71.052626,C-4.3C,2.389,2,0.0073,0.0037,74.5,0,0.0,8,3.3131,0
AMZ-10853,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,QU,DBO1,2018-08-03,11:34:39,Dropoff,42.413984,-71.057296,C-4.2A,2.185,1,0.0079,0.0079,26.0,0,0.0,107,3.3131,0
AMZ-10854,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,QV,DBO1,2018-08-03,11:34:39,Dropoff,42.413544,-71.060259,C-4.3A,2.166,1,0.0009,0.0009,14.0,0,0.0,86,3.3131,0
AMZ-10855,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,QX,DBO1,2018-08-03,11:34:39,Dropoff,42.40795,-71.060961,C-4.1A,1.573,1,0.0036,0.0036,151.0,0,0.0,121,3.3131,0
AMZ-10856,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,RA,DBO1,2018-08-03,11:34:39,Dropoff,42.414552,-71.064532,C-4.3A,2.362,1,0.0026,0.0026,61.0,0,0.0,81,3.3131,0
AMZ-10857,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,RC,DBO1,2018-08-03,11:34:39,Dropoff,42.41863,-71.053996,C-4.1C,2.7,1,0.0034,0.0034,47.0,0,0.0,32,3.3131,0
AMZ-10858,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,RH,DBO1,2018-08-03,11:34:39,Dropoff,42.410148,-71.05817,C-4.1A,1.767,1,0.0057,0.0057,20.0,0,0.0,133,3.3131,0
AMZ-10859,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,RK,DBO1,2018-08-03,11:34:39,Dropoff,42.417841,-71.061864,C-4.3B,2.66,2,0.027,0.0135,21.5,0,0.0,64,3.3131,0
AMZ-10860,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,RS,DBO1,2018-08-03,11:34:39,Dropoff,42.411787,-71.063001,C-4.2A,2.03,2,0.0167,0.0083,83.5,1,630.0,98,3.3131,0
AMZ-10861,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,SA,DBO1,2018-08-03,11:34:39,Dropoff,42.417687,-71.06498,C-4.3B,2.705,3,0.0149,0.005,78.3,0,0.0,74,3.3131,0
AMZ-10862,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,SF,DBO1,2018-08-03,11:34:39,Dropoff,42.411645,-71.061814,C-4.2A,1.988,1,0.0179,0.0179,56.0,0,0.0,103,3.3131,0
AMZ-10863,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,SI,DBO1,2018-08-03,11:34:39,Dropoff,42.41631,-71.06512,C-4.3B,2.562,1,0.0013,0.0013,287.0,0,0.0,77,3.3131,0
AMZ-10864,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,SL,DBO1,2018-08-03,11:34:39,Dropoff,42.416529,-71.061608,C-4.3B,2.513,1,0.0057,0.0057,79.0,0,0.0,68,3.3131,0
AMZ-10865,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,SN,DBO1,2018-08-03,11:34:39,Dropoff,42.413637,-71.06357,C-4.3A,2.241,6,0.0583,0.0097,62.0,1,420.0,90,3.3131,0
AMZ-10866,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,SO,DBO1,2018-08-03,11:34:39,Dropoff,42.421924,-71.055717,C-4.2B,3.063,3,0.0171,0.0057,26.3,0,0.0,52,3.3131,0
AMZ-10867,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,SQ,DBO1,2018-08-03,11:34:39,Dropoff,42.418995,-71.057278,C-4.1B,2.741,2,0.0272,0.0136,30.0,0,0.0,44,3.3131,0
AMZ-10868,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,SW,DBO1,2018-08-03,11:34:39,Dropoff,42.414774,-71.062019,C-4.3A,2.33,1,0.0014,0.0014,78.0,0,0.0,83,3.3131,0
AMZ-10869,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,TA,DBO1,2018-08-03,11:34:39,Dropoff,42.420668,-71.051786,C-4.1C,2.94,1,0.0481,0.0481,130.0,0,0.0,40,3.3131,0
AMZ-10870,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,TG,DBO1,2018-08-03,11:34:39,Dropoff,42.408516,-71.061886,C-4.1A,1.656,3,0.0226,0.0075,48.3,0,0.0,125,3.3131,0
AMZ-10871,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,TK,DBO1,2018-08-03,11:34:39,Dropoff,42.416622,-71.055844,C-4.2C,2.474,1,0.0019,0.0019,31.0,0,0.0,14,3.3131,0
AMZ-10872,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,TN,DBO1,2018-08-03,11:34:39,Dropoff,42.420212,-71.061263,C-4.2B,2.911,1,0.0026,0.0026,72.0,0,0.0,56,3.3131,0
AMZ-10873,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,TS,DBO1,2018-08-03,11:34:39,Dropoff,42.414999,-71.069765,C-5.2A,2.573,1,0.0055,0.0055,111.0,0,0.0,139,3.3131,0
AMZ-10874,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,TX,DBO1,2018-08-03,11:34:39,Dropoff,42.408941,-71.061293,C-4.1A,1.687,1,0.0025,0.0025,80.0,0,0.0,127,3.3131,0
AMZ-10875,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,UI,DBO1,2018-08-03,11:34:39,Dropoff,42.410176,-71.060488,C-4.1A,1.803,1,0.0134,0.0134,89.0,0,0.0,135,3.3131,0
AMZ-10876,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,UV,DBO1,2018-08-03,11:34:39,Dropoff,42.409546,-71.064959,C-4.1A,1.855,1,0.0095,0.0095,238.0,0,0.0,114,3.3131,0
AMZ-10877,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,VE,DBO1,2018-08-03,11:34:39,Dropoff,42.412332,-71.060448,C-4.2A,2.037,1,0.0037,0.0037,40.0,0,0.0,104,3.3131,0
AMZ-10878,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,VF,DBO1,2018-08-03,11:34:39,Dropoff,42.414675,-71.067211,C-5.2A,2.452,2,0.0091,0.0046,52.5,0,0.0,137,3.3131,0
AMZ-10879,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,VG,DBO1,2018-08-03,11:34:39,Dropoff,42.417265,-71.063209,C-4.3B,2.622,1,0.0036,0.0036,26.0,0,0.0,73,3.3131,0
AMZ-10880,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,VH,DBO1,2018-08-03,11:34:39,Dropoff,42.420713,-71.053318,C-4.1C,2.934,2,0.0215,0.0107,22.5,0,0.0,38,3.3131,0
AMZ-10881,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,VN,DBO1,2018-08-03,11:34:39,Dropoff,42.421432,-71.054973,C-4.1B,3.009,1,0.0059,0.0059,80.0,0,0.0,50,3.3131,0
AMZ-10882,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,VO,DBO1,2018-08-03,11:34:39,Dropoff,42.418963,-71.06345,C-4.2B,2.81,3,0.0117,0.0039,20.0,0,0.0,61,3.3131,0
AMZ-10883,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,VS,DBO1,2018-08-03,11:34:39,Dropoff,42.412603,-71.064296,C-4.2A,2.15,2,0.004,0.002,39.5,0,0.0,94,3.3131,0
AMZ-10884,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,WC,DBO1,2018-08-03,11:34:39,Dropoff,42.415927,-71.054435,C-4.2C,2.398,5,0.0416,0.0083,55.8,1,480.0,27,3.3131,0
AMZ-10885,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,WG,DBO1,2018-08-03,11:34:39,Dropoff,42.410252,-71.062928,C-4.1A,1.866,1,0.0324,0.0324,21.0,0,0.0,136,3.3131,0
AMZ-10886,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,WL,DBO1,2018-08-03,11:34:39,Dropoff,42.415475,-71.063004,C-4.3A,2.425,3,0.0063,0.0021,30.7,0,0.0,82,3.3131,0
AMZ-10887,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,WM,DBO1,2018-08-03,11:34:39,Dropoff,42.412722,-71.063607,C-4.2A,2.145,2,0.0083,0.0042,24.5,0,0.0,93,3.3131,0
AMZ-10888,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,WU,DBO1,2018-08-03,11:34:39,Dropoff,42.418968,-71.054553,C-4.1C,2.736,2,0.014,0.007,143.5,0,0.0,35,3.3131,0
AMZ-10889,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,XC,DBO1,2018-08-03,11:34:39,Dropoff,42.41668,-71.059495,C-4.3B,2.501,3,0.0345,0.0115,37.3,0,0.0,66,3.3131,0
AMZ-10890,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,XE,DBO1,2018-08-03,11:34:39,Dropoff,42.420759,-71.060184,C-4.2B,2.958,4,0.1079,0.027,56.8,0,0.0,53,3.3131,0
AMZ-10891,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,XH,DBO1,2018-08-03,11:34:39,Dropoff,42.409081,-71.058285,C-4.1A,1.651,1,0.0034,0.0034,25.0,0,0.0,130,3.3131,0
AMZ-10892,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,XL,DBO1,2018-08-03,11:34:39,Dropoff,42.416973,-71.066111,C-4.3B,2.658,1,0.0242,0.0242,49.0,0,0.0,76,3.3131,0
AMZ-10893,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,XN,DBO1,2018-08-03,11:34:39,Dropoff,42.414393,-71.066209,C-4.3A,2.392,1,0.0027,0.0027,41.0,0,0.0,80,3.3131,0
AMZ-10894,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,XU,DBO1,2018-08-03,11:34:39,Dropoff,42.410669,-71.06071,C-4.2A,1.861,1,0.0134,0.0134,47.0,0,0.0,99,3.3131,0
AMZ-10895,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,XV,DBO1,2018-08-03,11:34:39,Dropoff,42.415205,-71.051889,C-4.3C,2.336,1,0.0015,0.0015,18.0,0,0.0,5,3.3131,0
AMZ-10896,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,XW,DBO1,2018-08-03,11:34:39,Dropoff,42.415035,-71.055791,C-4.2C,2.297,1,0.0057,0.0057,34.0,0,0.0,25,3.3131,0
AMZ-10897,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,YE,DBO1,2018-08-03,11:34:39,Dropoff,42.419679,-71.057095,C-4.1B,2.817,2,0.0079,0.004,23.5,0,0.0,47,3.3131,0
AMZ-10898,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,YF,DBO1,2018-08-03,11:34:39,Dropoff,42.419663,-71.059799,C-4.2B,2.833,2,0.0213,0.0106,263.5,0,0.0,54,3.3131,0
AMZ-10899,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,YJ,DBO1,2018-08-03,11:34:39,Dropoff,42.411313,-71.059753,C-4.2A,1.915,1,0.0034,0.0034,245.0,0,0.0,100,3.3131,0
AMZ-10900,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,YO,DBO1,2018-08-03,11:34:39,Dropoff,42.413758,-71.059411,C-4.2C,2.178,2,0.026,0.013,43.5,0,0.0,18,3.3131,0
AMZ-10901,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,YS,DBO1,2018-08-03,11:34:39,Dropoff,42.412107,-71.059478,C-4.2A,1.998,1,0.0057,0.0057,165.0,0,0.0,105,3.3131,0
AMZ-10902,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,YV,DBO1,2018-08-03,11:34:39,Dropoff,42.41582,-71.068196,C-5.2A,2.601,1,0.0016,0.0016,51.0,0,0.0,144,3.3131,0
AMZ-10903,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,ZD,DBO1,2018-08-03,11:34:39,Dropoff,42.413137,-71.065391,C-4.3A,2.237,1,0.003,0.003,158.0,0,0.0,92,3.3131,0
AMZ-10904,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,ZN,DBO1,2018-08-03,11:34:39,Dropoff,42.413671,-71.05546,C-4.2C,2.146,1,0.0025,0.0025,136.0,0,0.0,23,3.3131,0
AMZ-10905,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,ZO,DBO1,2018-08-03,11:34:39,Dropoff,42.421455,-71.061479,C-4.2B,3.05,1,0.0053,0.0053,41.0,0,0.0,57,3.3131,0
AMZ-10906,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,ZP,DBO1,2018-08-03,11:34:39,Dropoff,42.414901,-71.059424,C-4.2C,2.304,1,0.0059,0.0059,40.0,0,0.0,24,3.3131,0
AMZ-10907,RouteID_c47eb967-9ec7-4efa-9d72-eb3c0f5f90f5,ZV,DBO1,2018-08-03,11:34:39,Dropoff,42.413623,-71.06068,C-4.3A,2.181,2,0.0092,0.0046,30.5,0,0.0,89,3.3131,0
AMZ-10908,RouteID_ca1d3fd1-9c29-4e57-9fb7-021a548d6c5b,AA,DBO2,2018-07-27,11:37:51,Dropoff,42.33574,-71.028818,A-2.3D,14.687,3,0.0118,0.0039,70.0,0,0.0,60,4.2475,0
AMZ-10909,RouteID_ca1d3fd1-9c29-4e57-9fb7-021a548d6c5b,AM,DBO2,2018-07-27,11:37:51,Dropoff,42.337249,-71.039109,A-2.1G,14.303,4,0.1586,0.0396,67.8,0,0.0,28,4.2475,0
AMZ-10910,RouteID_ca1d3fd1-9c29-4e57-9fb7-021a548d6c5b,AR,DBO2,2018-07-27,11:37:51,Dropoff,42.332861,-71.031214,A-2.2B,14.315,5,0.1263,0.0253,55.6,0,0.0,90,4.2475,0
AMZ-10911,RouteID_ca1d3fd1-9c29-4e57-9fb7-021a548d6c5b,BF,DBO2,2018-07-27,11:37:51,Dropoff,42.338162,-71.034382,A-2.3E,14.616,13,0.1608,0.0124,18.3,1,420.0,42,4.2475,0
AMZ-10912,RouteID_ca1d3fd1-9c29-4e57-9fb7-021a548d6c5b,BI,DBO2,2018-07-27,11:37:51,Dropoff,42.333278,-71.025793,A-2.1B,14.637,2,0.017,0.0085,73.0,1,420.0,78,4.2475,0
AMZ-10913,RouteID_ca1d3fd1-9c29-4e57-9fb7-021a548d6c5b,BK,DBO2,2018-07-27,11:37:51,Dropoff,42.337937,-71.035488,A-2.3E,14.542,3,0.141,0.047,47.7,1,420.0,41,4.2475,0
AMZ-10914,RouteID_ca1d3fd1-9c29-4e57-9fb7-021a548d6c5b,BL,DBO2,2018-07-27,11:37:51,Dropoff,42.331653,-71.029484,A-2.3B,14.303,3,0.0162,0.0054,350.3,0,0.0,88,4.2475,0
AMZ-10915,RouteID_ca1d3fd1-9c29-4e57-9fb7-021a548d6c5b,BU,DBO2,2018-07-27,11:37:51,Dropoff,42.336506,-71.034522,A-2.2H,14.463,8,0.2053,0.0257,58.1,0,0.0,17,4.2475,0
